App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Revenue_Estimate,Last_Updated_Month,Type_Binary
Jabbla BT,TOOLS,5.0,3.0,0.0537109375,100.0,Free,0.0,Everyone,Tools,"October 6, 2014",1.0,4.2 and up,0.0,October,0
SenseView BT Zephyr Sensor,TOOLS,4.3,37.0,0.3154296875,5000.0,Free,0.0,Everyone,Tools,"May 15, 2015",1.1.15205,2.2 and up,0.0,May,0
BU Bus Tracker,MAPS_AND_NAVIGATION,4.2,57.0,15.0,10000.0,Free,0.0,Everyone,Maps & Navigation,"September 5, 2017",2.02,4.1 and up,0.0,September,0
BU Bookstore,SHOPPING,4.3,2.0,7.6,1000.0,Free,0.0,Everyone,Shopping,"March 19, 2018",3.0.2,4.1 and up,0.0,March,0
BU Study,FAMILY,5.0,7.0,5.6,10.0,Free,0.0,Everyone,Education,"December 7, 2017",1.0,4.0.3 and up,0.0,December,0
BU Dental GoGoldman,TRAVEL_AND_LOCAL,4.3,0.0,18.0,100.0,Free,0.0,Everyone,Travel & Local,"September 1, 2017",1.2,4.4 and up,0.0,September,0
Bu Hangi Uygulama ?,FAMILY,4.3,1.0,24.0,10.0,Free,0.0,Everyone,Puzzle,"March 6, 2018",3.2.6z,4.0.3 and up,0.0,March,0
BU Questrom Launch,TRAVEL_AND_LOCAL,4.3,3.0,10.0,100.0,Free,0.0,Everyone,Travel & Local,"July 17, 2015",1.0.4,3.0 and up,0.0,July,0
sustainability@BU,LIFESTYLE,4.8,10.0,11.0,1000.0,Free,0.0,Everyone,Lifestyle,"January 18, 2018",4.2.7,4.1 and up,0.0,January,0
BU School of Public Health,TRAVEL_AND_LOCAL,4.3,0.0,29.0,10.0,Free,0.0,Everyone,Travel & Local,"May 20, 2018",1.4,4.4 and up,0.0,May,0
BU Mobile,FAMILY,4.5,472.0,4.3,10000.0,Free,0.0,Everyone,Education,"July 6, 2018",2.4.1,2.3.3 and up,0.0,July,0
Barisal University App-BU Face,FAMILY,5.0,100.0,10.0,1000.0,Free,0.0,Everyone,Education,"May 6, 2018",3.1.1,4.0.3 and up,0.0,May,0
BU Students' Rep. Council,FAMILY,4.7,38.0,5.3,500.0,Free,0.0,Everyone,Education,"July 5, 2018",5.45.0_713,4.0 and up,0.0,July,0
On a Bu Pour Vous OBPV,LIFESTYLE,4.3,0.0,5.4,10.0,Free,0.0,Teen,Lifestyle,"February 6, 2018",3.0,4.1 and up,0.0,February,0
BU Calculator,FAMILY,4.6,69.0,3.1,1000.0,Free,0.0,Everyone,Education,"July 24, 2017",2.4,4.0.3 and up,0.0,July,0
BU Beauty Rooms,BEAUTY,4.3,1.0,6.0,50.0,Free,0.0,Everyone,Beauty,"February 17, 2017",1.0,4.4 and up,0.0,February,0
Bu Hangi Firma?,FAMILY,4.3,8.0,26.0,100.0,Free,0.0,Everyone,Trivia;Education,"December 10, 2017",3.3.6z,4.0.3 and up,0.0,December,0
BU Syllabus,FAMILY,4.5,38.0,6.5,1000.0,Free,0.0,Everyone,Education,"September 21, 2017",1.0.3,4.0.3 and up,0.0,September,0
Bu Hangi Ünlü?,GAME,4.3,1.0,19.0,10.0,Free,0.0,Everyone,Trivia,"June 9, 2018",3.3.7z,4.0.3 and up,0.0,June,0
Bu Nedir ?,GAME,4.3,0.0,33.0,50.0,Free,0.0,Everyone,Trivia,"April 15, 2018",3.1.6z,4.0.3 and up,0.0,April,0
BU Bison Nation,SPORTS,3.5,4.0,40.0,100.0,Free,0.0,Everyone,Sports,"September 21, 2017",6.0.2,4.4 and up,0.0,September,0
Kim Bu Youtuber?,FAMILY,4.3,11.0,9.2,1000.0,Free,0.0,Everyone,Puzzle,"September 9, 2017",1.0,4.0 and up,0.0,September,0
BU HANGİ ŞARKI ? - 2018,GAME,4.3,4.0,28.0,100.0,Free,0.0,Everyone,Trivia,"June 2, 2018",3.1.7z,4.0.3 and up,0.0,June,0
BU Library,FAMILY,3.5,4.0,21.0,1000.0,Free,0.0,Everyone,Education,"September 22, 2017",1.1,4.3 and up,0.0,September,0
BU Alsace,BOOKS_AND_REFERENCE,4.3,3.0,4.0,100.0,Free,0.0,Everyone,Books & Reference,"October 3, 2017",3.1.1,2.3 and up,0.0,October,0
Bu Hangi Oyun ?,GAME,4.3,2.0,26.0,50.0,Free,0.0,Everyone,Word,"March 11, 2018",3.1.6z,4.0.3 and up,0.0,March,0
Catholic La Bu Zo Kam,BOOKS_AND_REFERENCE,5.0,23.0,13.0,500.0,Free,0.0,Everyone,Books & Reference,"March 20, 2016",0.0.1,4.0 and up,0.0,March,0
Bu Hangi Youtuber ?,GAME,4.3,31.0,26.0,1000.0,Free,0.0,Everyone,Trivia,"August 31, 2017",3.2.2dk,4.0.3 and up,0.0,August,0
Nedir Bu ?,GAME,4.3,0.0,33.0,10.0,Free,0.0,Everyone,Trivia,"March 18, 2018",3.1.6z,4.0.3 and up,0.0,March,0
Bu Hangi Film ?,FAMILY,4.3,3.0,25.0,100.0,Free,0.0,Everyone,Puzzle,"August 31, 2017",3.2.2dk,4.0.3 and up,0.0,August,0
Khrifa Hla Bu (Solfa),BOOKS_AND_REFERENCE,4.3,0.0,44.0,10.0,Free,0.0,Everyone,Books & Reference,"July 8, 2018",1.0,2.1 and up,0.0,July,0
Bu Hangi Dizi ?,GAME,4.3,14.0,19.0,1000.0,Free,0.0,Everyone,Trivia,"May 4, 2018",3.1.7z,4.0.3 and up,0.0,May,0
Kristian Hla Bu,BOOKS_AND_REFERENCE,4.8,238.0,27.0,10000.0,Free,0.0,Everyone,Books & Reference,"May 25, 2018",1.0,4.0 and up,0.0,May,0
SA HLA BU,BOOKS_AND_REFERENCE,4.7,119.0,1.5,1000.0,Free,0.0,Everyone,Books & Reference,"September 21, 2017",1.0,4.1 and up,0.0,September,0
Büfe BU,LIFESTYLE,4.1,14.0,13.0,100.0,Free,0.0,Everyone,Lifestyle,"October 17, 2015",2.0,4.0.3 and up,0.0,October,0
BV Mobile Apps,PRODUCTIVITY,5.0,3.0,4.8,100.0,Free,0.0,Everyone,Productivity,"June 5, 2018",2.0,4.2 and up,0.0,June,0
BV,COMMUNICATION,5.0,3.0,1.6,100.0,Free,0.0,Everyone,Communication,"August 4, 2016","1,01",3.0 and up,0.0,August,0
Bacterial Vaginosis,HEALTH_AND_FITNESS,4.3,1.0,4.9,100.0,Free,0.0,Everyone,Health & Fitness,"February 21, 2018",1.2,4.0 and up,0.0,February,0
Bacterial Vaginosis 🇺🇸,HEALTH_AND_FITNESS,4.3,1.0,3.5,500.0,Free,0.0,Teen,Health & Fitness,"November 1, 2017",1.1,2.3 and up,0.0,November,0
Bacterial Vaginosis Symptoms & Treatment,MEDICAL,4.3,0.0,8.7,500.0,Free,0.0,Everyone,Medical,"January 18, 2018",1.1,4.0.3 and up,0.0,January,0
Bacteria Vaginosis,HEALTH_AND_FITNESS,4.0,4015.0,7.7,1000000.0,Free,0.0,Mature 17+,Health & Fitness,"April 27, 2017",6.0,3.0 and up,0.0,April,0
Hilverda De Boer B.V. App,SHOPPING,4.3,5.0,19.0,500.0,Free,0.0,Everyone,Shopping,"February 2, 2018",2.5.0,4.0.3 and up,0.0,February,0
BV Smart,BUSINESS,4.3,28.0,3.4,1000.0,Free,0.0,Everyone,Business,"May 1, 2015",1.1,4.0 and up,0.0,May,0
BV Forest,BUSINESS,4.3,0.0,2.9,100.0,Free,0.0,Everyone,Business,"May 9, 2018",2.1.18,4.4 and up,0.0,May,0
Bacterial Vaginosis Symptoms,MEDICAL,4.1,698.0,2.4,100000.0,Free,0.0,Everyone 10+,Medical,"February 3, 2015",1.1,3.0 and up,0.0,February,0
BV Sridhara Maharaj,FAMILY,5.0,8.0,2.7,100.0,Free,0.0,Everyone,Entertainment,"December 3, 2017",1.1,4.1 and up,0.0,December,0
BV Aventure,TRAVEL_AND_LOCAL,4.3,0.0,5.0,100.0,Free,0.0,Everyone,Travel & Local,"July 22, 2016",1.3.6,4.0 and up,0.0,July,0
Bacterial vaginosis Treatment - Sexual disease,HEALTH_AND_FITNESS,5.0,2.0,5.9,500.0,Free,0.0,Everyone,Health & Fitness,"June 25, 2018",2.0,4.0.3 and up,0.0,June,0
BV Link,BUSINESS,4.3,10.0,2.8,100.0,Free,0.0,Everyone,Business,"April 11, 2018",1.3.0,4.1 and up,0.0,April,0
Bacterial Vaginosis Treatment,MEDICAL,4.3,0.0,3.4,50.0,Free,0.0,Everyone,Medical,"June 25, 2018",1.0,4.0 and up,0.0,June,0
BV Bombers,SPORTS,4.3,0.0,12.0,100.0,Free,0.0,Everyone,Sports,"January 31, 2017",7.1.5,4.0 and up,0.0,January,0
Schulman B.V.,SHOPPING,4.0,6.0,20.0,100.0,Free,0.0,Everyone,Shopping,"September 14, 2016",1.0,4.1 and up,0.0,September,0
BV MAAp,BUSINESS,4.3,9.0,4.2,100.0,Free,0.0,Everyone,Business,"December 4, 2015",1.1.3,4.1 and up,0.0,December,0
BV Taxi - Driver,MAPS_AND_NAVIGATION,4.3,1.0,10.0,10.0,Free,0.0,Everyone,Maps & Navigation,"January 17, 2018",2.19.20180117,4.1 and up,0.0,January,0
BV Taxi Sudan,MAPS_AND_NAVIGATION,3.5,8.0,26.0,10.0,Free,0.0,Everyone,Maps & Navigation,"January 17, 2018",1.2.20180117,4.1 and up,0.0,January,0
van Gennip Textiles BV,LIFESTYLE,4.3,1.0,4.0,100.0,Free,0.0,Everyone,Lifestyle,"June 28, 2018",1.1.5,4.1 and up,0.0,June,0
bacterial vaginosis,MEDICAL,4.3,0.0,3.6,10.0,Free,0.0,Teen,Medical,"March 26, 2018",1.0,4.0 and up,0.0,March,0
Meu Cartão BV,FINANCE,4.1,15057.0,5.7,500000.0,Free,0.0,Everyone,Finance,"August 3, 2018",2.4.0,5.0 and up,0.0,August,0
BV Rando,TRAVEL_AND_LOCAL,4.3,0.0,3.6,100.0,Free,0.0,Everyone,Travel & Local,"July 22, 2016",1.2.4,4.0 and up,0.0,July,0
StartPage Private Search,LIFESTYLE,4.6,10198.0,2.2,100000.0,Free,0.0,Everyone,Lifestyle,"August 21, 2017",1.10,2.1 and up,0.0,August,0
DHV accountancy BV,BUSINESS,4.3,0.0,10.0,10.0,Free,0.0,Everyone,Business,"April 21, 2016",1.0,4.0 and up,0.0,April,0
BV Frankfurt inside,SPORTS,4.3,3.0,4.8,50.0,Free,0.0,Everyone,Sports,"June 21, 2018",1.5,4.4 and up,0.0,June,0
BV Teknisk App,BUSINESS,4.3,0.0,2.0,50.0,Free,0.0,Everyone,Business,"January 15, 2016",4.1.2099,4.0 and up,0.0,January,0
OLX Uganda Sell Buy Cellphones,SHOPPING,4.2,4977.0,9.8,100000.0,Free,0.0,Everyone,Shopping,"July 25, 2018",11.15.03,4.1 and up,0.0,July,0
VictronConnect,TOOLS,3.8,400.0,13.0,50000.0,Free,0.0,Everyone,Tools,"July 5, 2018",4.8,4.1 and up,0.0,July,0
BV Productions,BUSINESS,4.3,0.0,2.8,1.0,Free,0.0,Everyone,Business,"October 25, 2016",1.0.1,4.0 and up,0.0,October,0
Allsetra B.V.,BUSINESS,4.1,15.0,24.0,1000.0,Free,0.0,Everyone,Business,"April 5, 2018",3.1.2,4.3 and up,0.0,April,0
Home Remedies for Bacterial Infections,HEALTH_AND_FITNESS,4.3,0.0,4.4,50.0,Free,0.0,Everyone,Health & Fitness,"April 19, 2018",1.0,2.2 and up,0.0,April,0
BW Smart,TOOLS,3.7,50.0,19.0,5000.0,Free,0.0,Everyone,Tools,"June 6, 2017",v1.2.2,4.0 and up,0.0,June,0
BW-Go Free,GAME,4.6,547.0,1.3,10000.0,Free,0.0,Everyone,Board,"June 18, 2015",4.8.1,2.3 and up,0.0,June,0
Black & White Camera - Lovely BW,PHOTOGRAPHY,4.2,329.0,4.8,100000.0,Free,0.0,Everyone,Photography,"November 13, 2017",1.1.0,4.4 and up,0.0,November,0
BW-Joseki,GAME,4.7,705.0,1.8,10000.0,Free,0.0,Everyone,Board,"July 28, 2015",1.2.1,4.0.3 and up,0.0,July,0
BW-DGS plugin,GAME,4.5,70.0,0.6748046875,1000.0,Free,0.0,Everyone,Board,"May 13, 2018",1.6.0,4.0 and up,0.0,May,0
Learn SAP BW,BOOKS_AND_REFERENCE,4.3,2.0,20.0,500.0,Free,0.0,Everyone,Books & Reference,"February 13, 2018",1.1,4.0 and up,0.0,February,0
Next Launcher 3D Theme Stun-BW,PERSONALIZATION,4.4,2839.0,5.1,100000.0,Free,0.0,Everyone,Personalization,"January 11, 2014",1.00,2.2 and up,0.0,January,0
Standard Chartered Mobile (BW),FINANCE,4.4,96.0,7.2,10000.0,Free,0.0,Everyone,Finance,"August 5, 2018",2.9,4.0 and up,0.0,August,0
BW Mobilbanking für Smartphone und Tablet,FINANCE,4.1,2048.0,24.0,100000.0,Free,0.0,Everyone,Finance,"July 10, 2018",4.2.0,4.4 and up,0.0,July,0
BW COMPANY FINDER,BUSINESS,4.6,48.0,7.4,1000.0,Free,0.0,Everyone,Business,"August 21, 2017",1.5,4.0 and up,0.0,August,0
BW-GnuGo,GAME,4.1,64.0,1.3,5000.0,Free,0.0,Everyone,Board,"June 2, 2013",2.0.0,2.2 and up,0.0,June,0
BW SmartLife,TOOLS,4.3,0.0,8.8,100.0,Free,0.0,Everyone,Tools,"December 5, 2017",1.1.8,4.1 and up,0.0,December,0
Bw Events,EVENTS,4.4,16.0,1.7,100.0,Free,0.0,Everyone,Events,"August 9, 2016",1.0,4.0 and up,0.0,August,0
Beautiful Widgets Free,PERSONALIZATION,3.9,25035.0,14.0,1000000.0,Free,0.0,Everyone,Personalization,"October 20, 2016",5.7.6,2.3 and up,0.0,October,0
Learn SAP BW on HANA,BOOKS_AND_REFERENCE,4.3,0.0,13.0,500.0,Free,0.0,Everyone,Books & Reference,"February 13, 2018",1.1,4.0 and up,0.0,February,0
Analog BW - Camera filter effect foto film retouch,PHOTOGRAPHY,4.3,2.0,17.0,100.0,Free,0.0,Everyone,Photography,"May 23, 2018",1.1,4.4 and up,0.0,May,0
BW Ultra,PRODUCTIVITY,4.3,0.0,24.0,10.0,Free,0.0,Everyone,Productivity,"July 3, 2018",1.0,4.0 and up,0.0,July,0
BW-IVMS,PRODUCTIVITY,4.3,0.0,17.0,100.0,Free,0.0,Everyone,Productivity,"July 26, 2018",12.0.18071400,4.1 and up,0.0,July,0
BW Wallpaper,PERSONALIZATION,4.5,4.0,0.4990234375,50.0,Free,0.0,Everyone,Personalization,"December 31, 2016",1.4,4.0 and up,0.0,December,0
Skull Widget BW,PERSONALIZATION,4.5,4.0,1.7,10.0,Free,0.0,Everyone,Personalization,"February 28, 2018",1.1,4.4 and up,0.0,February,0
BW Map mobile,TRAVEL_AND_LOCAL,3.6,57.0,32.0,10000.0,Free,0.0,Everyone,Travel & Local,"May 31, 2018",3.2,4.0 and up,0.0,May,0
Best Western e-Concierge Hotel,TRAVEL_AND_LOCAL,4.0,41.0,23.0,10000.0,Free,0.0,Everyone,Travel & Local,"June 4, 2018",2.8.1,5.0 and up,0.0,June,0
SAP BW Tutorial,FAMILY,4.0,11.0,9.4,1000.0,Free,0.0,Everyone,Education,"January 10, 2016",0.0.1,4.1 and up,0.0,January,0
Kromium BW Theme for NEXT,PERSONALIZATION,4.3,1098.0,18.0,50000.0,Free,0.0,Everyone,Personalization,"October 11, 2014",1.0.1,3.0 and up,0.0,October,0
IP address BW,PRODUCTIVITY,4.3,7.0,1.8,500.0,Free,0.0,Everyone,Productivity,"November 20, 2014",1.0,2.2 and up,0.0,November,0
Fantasy theme dark bw black building,ART_AND_DESIGN,4.8,41.0,1.9,5000.0,Free,0.0,Everyone,Art & Design,"March 20, 2018",1.0.2,4.0 and up,0.0,March,0
Keyboard Theme Gate Flat BW,PERSONALIZATION,4.5,75.0,2.6,10000.0,Free,0.0,Mature 17+,Personalization,"May 26, 2016",2.0,4.0.3 and up,0.0,May,0
BW Switch,GAME,4.3,1.0,13.0,10.0,Free,0.0,Everyone,Arcade,"April 16, 2018",1.25,4.1 and up,0.0,April,0
Tutorials for SAP BW Offline,FAMILY,4.3,1.0,16.0,100.0,Free,0.0,Everyone,Education,"December 21, 2017",1.0,4.0 and up,0.0,December,0
BL Essentials BW Icon Pack,PERSONALIZATION,4.2,17.0,0.9404296875,1000.0,Free,0.0,Everyone,Personalization,"May 6, 2013",1.0.1,2.1 and up,0.0,May,0
Hypocam,PHOTOGRAPHY,4.5,12572.0,8.5,1000000.0,Free,0.0,Everyone,Photography,"March 14, 2018",1.31,4.0 and up,0.0,March,0
BW Fuhlenbrock,SPORTS,4.3,4.0,8.2,100.0,Free,0.0,Everyone,Sports,"September 27, 2017",4.2.0,4.1 and up,0.0,September,0
BW eServices,BUSINESS,4.3,1.0,3.8,10.0,Free,0.0,Everyone,Business,"June 5, 2018",1.0,4.2 and up,0.0,June,0
B&W Photo Filter Editor,PHOTOGRAPHY,3.9,205.0,2.4,50000.0,Free,0.0,Everyone,Photography,"July 29, 2017",1.0.5,4.0 and up,0.0,July,0
BW t&t,PRODUCTIVITY,4.3,2.0,1.7,10.0,Free,0.0,Everyone,Productivity,"December 15, 2016",1.0,4.1 and up,0.0,December,0
EBook For SAP BW ON HANA Learning Free,FAMILY,4.3,0.0,10.0,50.0,Free,0.0,Everyone,Education,"April 2, 2018",1.0.1,4.0 and up,0.0,April,0
BX Memo,FAMILY,4.3,131.0,2.0,5000.0,Free,0.0,Everyone,Education,"November 17, 2016",3.3.1,2.2 and up,0.0,November,0
Bixby Button Remapper - bxActions,TOOLS,4.3,13064.0,4.6,1000000.0,Free,0.0,Everyone,Tools,"May 23, 2018",4.72,7.0 and up,0.0,May,0
Bitcoin BX Thailand,FINANCE,3.7,120.0,31.0,10000.0,Free,0.0,Everyone,Finance,"October 23, 2017",4.1,4.0.3 and up,0.0,October,0
Bx Thailand Alert (Bitcoin),FINANCE,4.7,3.0,8.2,100.0,Free,0.0,Everyone,Finance,"February 5, 2018",1.0.2,4.2 and up,0.0,February,0
bX Hot Articles by Ex Libris,FAMILY,4.3,42.0,0.541015625,5000.0,Free,0.0,Everyone,Education,"May 9, 2017",2,2.2 and up,0.0,May,0
Bitcoin Bx (Thailand),FINANCE,4.5,101.0,6.9,10000.0,Free,0.0,Everyone,Finance,"August 4, 2018",1.8.4,5.0 and up,0.0,August,0
Bx-WiFi-GI,VIDEO_PLAYERS,4.3,0.0,21.0,100.0,Free,0.0,Everyone,Video Players & Editors,"August 15, 2017",1.3.6,4.1 and up,0.0,August,0
BX Mobile TMC for SAP B1,BUSINESS,4.7,3.0,11.0,100.0,Free,0.0,Everyone,Business,"January 20, 2015",1.0.16,4.0.3 and up,0.0,January,0
BX Thailand - Crypto Tracking & Analyse Bitcoin,FINANCE,4.3,2.0,34.0,100.0,Free,0.0,Everyone,Finance,"March 10, 2018",1.7,4.0.3 and up,0.0,March,0
BxPort - Bitcoin Bx (Thailand),FINANCE,5.0,4.0,4.1,50.0,Free,0.0,Everyone,Finance,"July 14, 2018",1.0.4,4.2 and up,0.0,July,0
Bx Access 4d,TOOLS,4.3,1.0,1.9,100.0,Free,0.0,Everyone,Tools,"April 29, 2016",2.2.1,4.0 and up,0.0,April,0
bX Thailand Simple Market Price and Alert,FINANCE,4.3,8.0,3.5,1000.0,Free,0.0,Everyone,Finance,"July 29, 2018",2.5.2,4.4 and up,0.0,July,0
QR & Barcode Scanner BX PRO,TOOLS,4.3,4.0,3.0,1000.0,Free,0.0,Everyone,Tools,"October 30, 2017",1.0,4.2 and up,0.0,October,0
BX Diff - Crypto Coins Checker,FINANCE,4.6,83.0,4.0,5000.0,Free,0.0,Everyone,Finance,"July 16, 2018",1.0.21,4.4 and up,0.0,July,0
CSHS BX,FAMILY,4.3,0.0,18.0,100.0,Free,0.0,Everyone,Education,"April 17, 2018",1.0.5.170418-cardspl,4.4 and up,0.0,April,0
Bitcoin & Cryptocurrency - Bx,FINANCE,4.8,11.0,3.7,1000.0,Free,0.0,Everyone,Finance,"November 28, 2017",0.1.6,4.1 and up,0.0,November,0
Kick Axe Bx,HEALTH_AND_FITNESS,4.3,0.0,9.3,1.0,Free,0.0,Everyone,Health & Fitness,"June 7, 2017",1.0.1,4.0 and up,0.0,June,0
Car Driving Simulator Citroen,FAMILY,3.8,174.0,44.0,10000.0,Free,0.0,Everyone,Simulation,"July 18, 2017",1.0,2.3 and up,0.0,July,0
LEDSHOWTW,TOOLS,4.2,5.0,31.0,500.0,Free,0.0,Everyone,Tools,"April 23, 2018",1.3.3,4.0.3 and up,0.0,April,0
C3-C4-PİCASSO-ELYSEE RACİNG,GAME,4.3,12.0,48.0,1000.0,Free,0.0,Everyone,Arcade,"February 12, 2017","1,01",4.0 and up,0.0,February,0
Water Surfer Floating BMX Bicycle Rider Racing,FAMILY,4.4,551.0,38.0,100000.0,Free,0.0,Everyone,Simulation,"July 3, 2017",1.0,2.3 and up,0.0,July,0
Driving Cars Simulator Citroen,GAME,4.3,3.0,49.0,100.0,Free,0.0,Everyone,Racing,"April 5, 2018",1.0,4.4 and up,0.0,April,0
Tiny Call Confirm,COMMUNICATION,4.1,22782.0,0.3427734375,1000000.0,Free,0.0,Everyone,Communication,"March 25, 2015",4.2.0,2.2 and up,0.0,March,0
Limbo PC Emulator QEMU ARM x86,TOOLS,4.2,13005.0,9.7,1000000.0,Free,0.0,Everyone,Tools,"January 21, 2018",no_update_signal.2_9_1_arm-x86_64-alpha,4.2 and up,0.0,January,0
Crypto Tracker by BitScreener,FINANCE,4.7,396.0,12.0,10000.0,Free,0.0,Everyone,Finance,"August 5, 2018",3.1.5,5.0 and up,0.0,August,0
Roulette Advisor LITE,GAME,4.1,41.0,1.4,5000.0,Free,0.0,Everyone,Casino,"August 21, 2014",2.2,3.0 and up,0.0,August,0
Mini Motor Racing WRT,GAME,4.2,107497.0,13.0,1000000.0,Free,0.0,Everyone,Racing,"February 2, 2016",Varies with device,2.3.3 and up,0.0,February,0
BMX Boy Bike Stunt Rider Game,GAME,3.8,299.0,25.0,10000.0,Free,0.0,Everyone,Racing,"November 10, 2017",1.1,4.1 and up,0.0,November,0
"CoinMarketApp - CryptoCurrency Portfolio, News,ICO",FINANCE,4.7,20535.0,13.0,500000.0,Free,0.0,Everyone,Finance,"July 31, 2018",Varies with device,Varies with device,0.0,July,0
Best Friends Dress Up & Makeup,FAMILY,3.7,7664.0,44.0,500000.0,Free,0.0,Everyone,Casual;Pretend Play,"September 9, 2015",1.0.3,4.0.3 and up,0.0,September,0
World of Warriors: Duel,GAME,4.3,25952.0,36.0,500000.0,Free,0.0,Everyone 10+,Action,"September 7, 2015",1.1.2,2.3 and up,0.0,September,0
Bitcoin Ticker Widget,FINANCE,4.6,25744.0,13.0,500000.0,Free,0.0,Everyone,Finance,"July 30, 2018",Varies with device,Varies with device,0.0,July,0
Quadratic Equation Solver with Steps and Graphs,FAMILY,4.7,513.0,9.8,50000.0,Free,0.0,Everyone,Education,"December 14, 2017",1.4.1,4.0 and up,0.0,December,0
Car Race by Fun Games For Free,GAME,4.3,54221.0,47.0,1000000.0,Free,0.0,Everyone,Racing,"June 15, 2013",1.2,2.3 and up,0.0,June,0
Adult Color By Number Book: Number Coloring Pages,FAMILY,4.2,2231.0,37.0,500000.0,Free,0.0,Everyone,Entertainment,"July 23, 2018",2.9,4.4 and up,0.0,July,0
Glitter Color By Number - Glitter Number Coloring,FAMILY,3.5,1380.0,6.9,500000.0,Free,0.0,Everyone,Entertainment,"July 18, 2018",1.6,4.0 and up,0.0,July,0
Sandbox Art-Sandbox Color by Number Coloring Pages,FAMILY,4.7,12784.0,15.0,1000000.0,Free,0.0,Everyone,Entertainment,"August 4, 2018",1.3.3,4.1 and up,0.0,August,0
One Today by Google,LIFESTYLE,4.5,2586.0,9.4,100000.0,Free,0.0,Everyone,Lifestyle,"December 17, 2015",1.9.0.110162364,4.0.3 and up,0.0,December,0
Art Pixel Coloring. Color by Number.,FAMILY,4.5,992.0,49.0,100000.0,Free,0.0,Teen,Entertainment,"August 2, 2018",1.2.0.200,4.2 and up,0.0,August,0
Color By Number - Sandbox Pixel Coloring Book,FAMILY,4.7,24557.0,24.0,1000000.0,Free,0.0,Everyone,Casual;Creativity,"August 3, 2018",1.3.6,4.4 and up,0.0,August,0
PixelDot - Color by Number Sandbox Pixel Art,FAMILY,4.6,16041.0,7.3,1000000.0,Free,0.0,Everyone,Entertainment,"July 5, 2018",1.3.3.1,4.3 and up,0.0,July,0
PixPanda - Color by Number Pixel Art Coloring Book,FAMILY,4.9,55723.0,14.0,1000000.0,Free,0.0,Everyone,Entertainment,"June 4, 2018",3.3,4.0.3 and up,0.0,June,0
Sandbox Number Coloring Book Art - Color By Number,FAMILY,4.2,14356.0,13.0,1000000.0,Free,0.0,Everyone,Entertainment;Brain Games,"March 9, 2018",2.5,4.1 and up,0.0,March,0
Adult Color by Number Book - Paint Mandala Pages,FAMILY,4.3,997.0,13.0,100000.0,Free,0.0,Everyone,Entertainment,"June 27, 2018",2.4,4.1 and up,0.0,June,0
PixBox Coloring - Color by number Sandbox,FAMILY,4.5,12293.0,4.0,1000000.0,Free,0.0,Everyone,Entertainment,"May 6, 2018",1.2.6,4.0.3 and up,0.0,May,0
"3D Color by Number: Voxel, Unicorn, Pixel Art 3D",FAMILY,4.3,2017.0,13.0,100000.0,Free,0.0,Everyone,Entertainment,"February 16, 2018",2.4,4.1 and up,0.0,February,0
Pixelmania - Color by number & create pixel art,FAMILY,4.4,3588.0,18.0,500000.0,Free,0.0,Everyone,Entertainment,"February 25, 2018",1.18,4.3 and up,0.0,February,0
Valentines love color by number-Pixel art coloring,FAMILY,4.4,767.0,18.0,100000.0,Free,0.0,Everyone,Entertainment,"February 23, 2018",1.1,4.1 and up,0.0,February,0
Pixyfy: coloring by number coloring book,FAMILY,4.8,22290.0,13.0,500000.0,Free,0.0,Everyone,Puzzle,"August 5, 2018",18.08.05,4.0 and up,0.0,August,0
Draw Color by Number - Sandbox Pixel Art,FAMILY,4.7,34279.0,24.0,1000000.0,Free,0.0,Everyone,Casual;Creativity,"August 2, 2018",1.2.3,4.4 and up,0.0,August,0
Project Fi by Google,TOOLS,4.6,7342.0,13.0,1000000.0,Free,0.0,Everyone,Tools,"July 30, 2018",Varies with device,5.1 and up,0.0,July,0
Tattoo Color By Number Draw Book Page Pixel Art,FAMILY,4.0,309.0,25.0,100000.0,Free,0.0,Everyone,Entertainment,"May 2, 2018",1.4,4.1 and up,0.0,May,0
SegPlay Mobile Paint by Number,FAMILY,3.7,1478.0,43.0,100000.0,Free,0.0,Everyone,Casual,"April 22, 2017",4.0.15,2.3 and up,0.0,April,0
Paint By Number,FAMILY,3.5,807.0,4.6,500000.0,Free,0.0,Everyone,Casual,"May 1, 2018",1.4.0,3.0 and up,0.0,May,0
Painting By Numbers,FAMILY,4.1,213.0,26.0,50000.0,Free,0.0,Everyone,Puzzle;Brain Games,"June 8, 2018",1.2.100,4.1 and up,0.0,June,0
Butterfly Pixel Art - coloring by number,FAMILY,4.6,769.0,13.0,100000.0,Free,0.0,Everyone,Entertainment,"April 4, 2018",1.06,4.1 and up,0.0,April,0
Halloween Sandbox Number Coloring- Color By Number,FAMILY,4.4,289.0,19.0,100000.0,Free,0.0,Everyone,Entertainment,"February 17, 2018",1.2,4.1 and up,0.0,February,0
"Fiesta by Tango - Find, Meet and Make New Friends",SOCIAL,4.3,112223.0,34.0,1000000.0,Free,0.0,Mature 17+,Social,"July 5, 2018",5.68.1,5.0 and up,0.0,July,0
"Poly Art: Paint by Sticker, Color by Number Puzzle",FAMILY,4.4,2100.0,13.0,100000.0,Free,0.0,Everyone,Entertainment;Brain Games,"July 28, 2018",2.3,4.1 and up,0.0,July,0
